ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age
170624,Crusaders: Thy Will Be Done,2018,2,4,60,14
167400,Ashes Reborn: Rise of the Phoenixborn,2015,2,4,120,14
168435,Between Two Cities,2015,1,7,25,8
165401,Wir sind das Volk!,2014,2,2,150,12
79127,Star Trek: Fleet Captains,2011,2,4,120,14
43528,World Without End,2009,2,4,120,12
7717,Carcassonne: The Castle,2003,2,2,30,8
69789,Ascension: Deckbuilding Game,2010,1,4,30,13
432,6 nimmt!,1994,2,10,45,8
158889,Summoner Wars: Alliances Master Set,2014,2,4,45,9
153016,Telestrations: 12 Player Party Pack,2011,4,12,30,12
29603,D-Day at Omaha Beach,2009,1,2,480,12
132018,Churchill,2015,1,3,300,14
156943,Saint Petersburg (Second Edition),2014,2,5,60,13
26997,1989: Dawn of Freedom,2012,2,2,150,12
163839,Feudum,2017,2,5,180,12
226320,My Little Scythe,2017,1,6,60,8
483,Diplomacy,1959,2,7,360,12
244228,Reef,2018,2,4,45,8
220520,Caverna: Cave vs Cave,2017,1,2,40,10
110277,Among the Stars,2012,2,4,30,12
201825,Ex Libris,2017,1,4,45,10
87890,Prêt-à-Porter,2010,2,4,90,10
162286,Super Motherload,2015,2,4,75,13
47185,Warhammer: Invasion,2009,2,2,45,13
71721,Space Hulk: Death Angel - The Card Game,2010,1,6,60,13
2398,Cribbage,1630,2,4,30,10
38996,Washington's War,2010,2,2,90,0
160499,King of New York,2014,2,6,40,10
241724,Villagers,2019,1,5,60,10
170416,Vast: The Crystal Caverns,2016,1,5,75,10
24800,Conflict of Heroes: Awakening the Bear! - Russia 1941-42,2008,1,4,120,10
169654,Deep Sea Adventure,2014,2,6,30,8
41002,Vasco da Gama,2009,2,4,120,12
244992,The Mind,2018,2,4,15,8
200147,Kanagawa,2016,2,4,45,10
20100,Wits & Wagers,2005,3,7,25,10
246684,Smartphone Inc.,2018,1,5,90,12
131287,Panamax,2014,2,4,100,12
203417,Exit: The Game - The Secret Lab,2016,1,6,150,12
183840,Oh My Goods!,2015,2,4,30,10
177590,13 Days: The Cuban Missile Crisis,2016,2,2,45,10
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,2011,1,5,60,12
30957,Tribune: Primus Inter Pares,2007,2,5,120,12
18098,Napoleon's Triumph,2007,2,2,180,12
117915,Yedo,2012,2,5,180,14
21882,Blue Moon City,2006,2,4,50,14
256382,Disney Villainous,2018,2,6,50,10
179275,One Deck Dungeon,2016,1,2,45,14
40628,Finca,2009,2,4,45,10
148575,Marvel Dice Masters: Avengers vs. X-Men,2014,2,2,60,14
113997,Tajemnicze Domostwo,2013,2,7,60,8
163602,XCOM: The Board Game,2015,1,4,120,14
166384,Spyfall,2014,3,8,15,13
214880,City of the Big Shoulders,2019,2,4,180,14
171273,FUSE,2015,1,5,10,10
1035,Squad Leader,1977,2,2,60,14
224597,Warhammer Underworlds: Shadespire,2017,2,2,30,12
2453,Blokus,2000,2,4,20,7
12002,Jambo,2004,2,2,45,12
156566,Lords of Xidit,2014,3,5,90,14
270970,Century: A New World,2019,2,4,45,8
233247,Civilization: A New Dawn,2017,2,4,120,14
256952,Zombie Kidz Evolution,2018,2,4,15,7
181687,The Pursuit of Happiness,2015,1,4,90,12
269511,Cooper Island,2019,1,4,120,12
12962,Reef Encounter,2004,2,4,120,10
528,ZÈRTZ,1999,2,2,60,9
135779,A Fake Artist Goes to New York,2012,5,10,20,8
28181,Combat Commander: Pacific,2008,2,2,180,12
145659,Scoville,2014,2,6,90,13
264055,Draftosaurus,2019,2,5,15,8
266121,Unlock!: Heroic Adventures,2018,1,6,60,10
35570,Tinners' Trail,2008,3,4,90,13
242639,Treasure Island,2018,2,5,45,10
161417,Red7,2014,2,4,30,9
293141,King of Tokyo: Dark Edition,2020,2,6,30,8
230244,Black Angel,2019,1,4,120,12
103886,Star Wars: The Card Game,2012,2,2,60,10
137269,Spyrium,2013,2,5,75,12
82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,2009,2,4,30,9
231581,AuZtralia,2018,1,4,120,13
190082,Whitehall Mystery,2017,2,4,60,13
191051,Outlive,2017,2,4,110,14
41066,Virgin Queen,2012,2,6,420,12
94,Union Pacific,1999,2,6,90,12
249381,The Estates,2018,2,5,60,10
265402,In the Hall of the Mountain King,2019,2,5,90,12
139898,Brew Crafters,2013,2,5,90,12
132028,Conflict of Heroes: Awakening the Bear! - Operation Barbarossa 1941 (Second Edition),2012,2,4,180,13
12891,Friedrich,2004,3,4,210,12
156689,Legendary: A Marvel Deck Building Game - Villains,2014,1,5,45,14
119788,Hyperborea,2014,2,6,150,14
12902,Carcassonne: The City,2004,2,4,45,8
304420,Bonfire,2020,1,4,100,12
158435,Dogs of War,2014,3,5,75,14
194879,Not Alone,2016,2,7,45,10
45,Perudo,1800,2,6,30,8
51,Ricochet Robots,1999,1,99,30,10
255692,New Frontiers,2018,2,5,75,14
82420,Summoner Wars: Guild Dwarves vs Cave Goblins,2009,2,4,30,9
197443,Fugitive,2017,2,2,20,10
155362,Ca$h 'n Guns (Second Edition),2014,4,8,30,10
295486,My City,2020,2,4,30,10
175117,Celestia,2015,2,6,30,8
53953,Thunderstone,2009,1,5,60,12
204516,878 Vikings: Invasions of England,2017,2,4,120,12
1041,San Marco,2001,3,4,90,10
2181,Bridge,1925,4,4,60,12
1345,Genoa,2001,2,5,120,12
151004,Smash Up: Science Fiction Double Feature,2014,2,2,45,12
8125,Santiago,2003,3,5,75,10
129948,The Palaces of Carrara,2012,2,4,60,10
9440,Maharaja: The Game of Palace Building in India,2004,2,5,90,12
26566,Homesteaders,2009,2,4,90,14
29368,Last Night on Earth: The Zombie Game,2007,2,6,90,12
26990,Container,2007,3,5,90,12
122298,Morels,2012,2,2,30,10
154458,Akrotiri,2014,2,2,45,13
65901,Age of Industry,2010,2,5,120,13
218333,Rhino Hero: Super Battle,2017,2,4,20,5
148319,Tragedy Looper,2011,2,4,120,13
284435,Nova Luna,2019,1,4,60,8
177678,Signorie,2015,2,4,120,12
27976,Heroscape Master Set: Swarm of the Marro,2007,2,4,60,8
108784,Ascension: Storm of Souls,2011,1,4,30,13
37380,Roll Through the Ages: The Bronze Age,2008,1,4,45,8
13642,Louis XIV,2005,2,4,100,12
98351,Core Worlds,2011,2,5,120,10
198830,Heroes of Land, Air & Sea,2018,1,4,180
214887,CO₂: Second Chance,2018,1,4,120,12
15512,Diamant,2005,3,8,30,8
65244,Forbidden Island,2010,2,4,30,10
284378,Kanban EV,2020,1,4,180,14
106217,Hawaii,2011,2,5,90,13
191977,The Castles of Burgundy: The Card Game,2016,1,4,60,12
491,Web of Power,2000,3,5,60,12
91514,Rhino Hero,2011,2,5,15,5
98229,Pictomania,2011,3,6,25,9
108906,Thunder Alley,2014,2,7,90,10
16747,Tumblin-Dice,2004,2,4,45,13
223953,Kitchen Rush,2017,1,4,45,12
179172,Unfair,2017,2,5,125,14
217780,Gentes,2017,1,4,90,12
195137,Catacombs (Third Edition),2015,2,5,90,14
202408,Adrenaline,2016,3,5,60,12
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011,1,5,60,12
201921,Tiny Epic Quest,2017,1,4,60,14
52461,Legacy: The Testament of Duke de Crecy,2013,1,4,60,8
41,Can't Stop,1980,2,4,30,9
234671,Pandemic: Rising Tide,2017,2,5,45,8
240,Britannia,1986,3,5,300,12
172047,The Others,2016,2,5,90,14
160851,Lanterns: The Harvest Festival,2015,2,4,30,8
207243,The City of Kings,2018,1,4,180,14
244115,Shards of Infinity,2018,2,4,30,10
176165,Dale of Merchants,2015,2,4,30,10
30645,Tammany Hall,2007,3,5,90,12
169124,Flick 'em Up!,2015,2,10,45,7
195560,Wasteland Express Delivery Service,2017,2,5,120,13
904,Dream Factory,2000,2,5,60,10
8051,Attika,2003,2,4,60,10
251678,Railroad Ink: Blazing Red Edition,2018,1,6,30,8
262211,Cloudspire,2019,1,4,180,13
202670,Ticket to Ride: Rails & Sails,2016,2,5,120,10
207830,5-Minute Dungeon,2017,2,5,30,8
239464,Palm Island,2018,1,2,15,10
296912,Fort,2020,2,4,40,10
11825,Empire of the Sun,2005,1,2,360,12
69779,Polis: Fight for the Hegemony,2012,2,2,120,12
1465,Wizard,1984,3,6,45,10
27588,Zooloretto,2007,2,5,45,8
147151,Concept,2013,4,12,40,10
95064,Ascension: Return of the Fallen,2011,1,2,30,13
280480,Crystal Palace,2019,2,5,150,14
2093,Mahjong,1850,3,4,120,8
131260,Qwixx,2012,2,5,15,8
171669,Discoveries: The Journals of Lewis and Clark,2015,2,4,60,14
281442,Trismegistus: The Ultimate Formula,2019,1,4,120,14
158275,Marvel Dice Masters: Uncanny X-Men,2014,2,2,60,14
38054,Snow Tails,2008,2,5,60,10
59946,Dungeons & Dragons: Castle Ravenloft Board Game,2010,1,5,60,12
203427,Fabled Fruit,2016,2,5,30,8
554,La Città,2000,2,5,120,12
174570,Legendary Encounters: A Predator Deck Building Game,2015,1,5,45,17
252153,Tang Garden,2020,1,4,60,14
180593,The Bloody Inn,2015,1,4,60,14
19600,Antike,2005,2,6,120,12
256570,Crown of Emara,2018,1,4,75,12
125678,DC Comics Deck-Building Game,2012,2,5,45,15
939,Star Wars: The Queen's Gambit,2000,2,4,120,12
216459,The Lost Expedition,2017,1,5,50,14
193214,Meeple Circus,2017,2,5,45,8
161866,Zombicide Season 3: Rue Morgue,2015,1,12,60,14
131646,Merchant of Venus (Second Edition),2012,1,4,240,14
247367,Air, Land, & Sea,2018,2,2
227460,Hannibal & Hamilcar,2018,2,2,200,12
154086,Gold West,2015,2,4,60,13
219215,Werewords,2017,4,10,10,8
224,History of the World,1991,3,6,270,12
168917,Smash Up: Pretty Pretty Smash Up,2015,2,2,45,14
72225,CO₂,2012,1,5,120,12
66505,The Speicherstadt,2010,2,5,45,8
234477,Battle for Rokugan,2017,2,5,90,14
180680,Automobiles,2016,2,5,75,10
85897,Thunderstone: Dragonspire,2011,1,5,45,12
25669,Qwirkle,2006,2,4,45,6
165838,Space Hulk (Fourth Edition),2014,2,2,60,12
72287,Mr. Jack Pocket,2010,2,2,15,14
182340,Star Trek: Frontiers,2016,1,4,240,14
56692,Parade,2007,2,6,45,12
212402,The Grimm Forest,2018,2,4,60,14
271518,Disney Villainous: Wicked to the Core,2019,2,3,60,10
239942,Black Rose Wars,2019,1,4,90,14
200077,Mint Works,2017,1,4,20,13
89409,BattleCON: War of Indines,2010,2,4,60,9
104363,Rex: Final Days of an Empire,2012,3,6,180,14
15817,Manila,2005,3,5,60,10
150999,Valley of the Kings,2014,2,4,45,14
156776,Warhammer 40,000: Conquest,2014,2,2,60
218479,Cerebria: The Inside World,2018,1,4,120,14
220517,The Shipwreck Arcana,2017,2,5,30,12
207691,Railroad Revolution,2016,2,4,90,12
222514,Batman: Gotham City Chronicles,2019,2,4,90,14
104710,Wiz-War (Eighth Edition),2012,2,4,60,14
204027,Cottage Garden,2016,1,4,60,8
160018,Smash Up: Monster Smash,2014,2,2,45,12
552,Bus,1999,3,5,120,14
197405,Tak,2017,2,2,60,12
157403,Black Fleet,2014,3,4,60,14
248490,Atlantis Rising (Second Edition),2019,1,7,120,10
244608,Menara,2018,1,4,60,8
204472,Sub Terra,2017,1,6,60,10
200954,Fields of Green,2016,2,4,45,12
178336,World's Fair 1893,2016,2,4,45,10
214029,SpaceCorp,2018,1,4,240,12
230080,Majesty: For the Realm,2017,2,4,40,7
45986,Stronghold,2009,2,4,120,10
272738,Jaws,2019,2,4,60,12
1301,Netrunner,1996,2,2,45,10
66056,Rivals for Catan,2010,2,2,120,10
185589,Islebound,2016,2,4,120,13
60,Vinci,1999,3,6,90,14
22825,Tide of Iron,2007,2,4,120,12
216600,Fantastic Factories,2019,1,5,60,14
141517,A Study in Emerald,2013,2,5,90,13
1822,Wilderness War,2001,2,2,180,12
258210,Blitzkrieg!: World War Two in 20 Minutes,2019,1,2,45,14
293014,Nidavellir,2020,2,5,60,10
245961,Fleet: The Dice Game,2018,1,4,45,8
75449,Firenze,2010,2,4,60,12
157809,Nations: The Dice Game,2014,1,4,40,14
218121,Dice Hospital,2018,1,4,90,10
1382,Winner's Circle,2001,2,6,60,10
238992,Call to Adventure,2019,1,4,60,9
171233,The Big Book of Madness,2015,2,5,90,12
198740,Lovecraft Letter,2017,2,6,15,10
306735,Under Falling Skies,2020,1,1,40,12
198454,When I Dream,2016,4,10,40,8
112,Condottiere,1995,2,6,45,14
191231,Via Nebula,2016,2,4,60,12
136991,Loony Quest,2015,2,5,30,8
235488,Istanbul: The Dice Game,2017,2,4,40,8
55427,Mr. Jack in New York,2009,2,2,30,14
244331,Blue Lagoon,2018,2,4,45,8
25568,Metropolys,2008,2,4,45,8
245643,Luxor,2018,2,4,45,8
130176,Tales & Games: The Hare & the Tortoise,2011,2,5,20,7
8203,Hey, That's My Fish!,2003,2,4,20
253284,Ticket to Ride: New York,2018,2,4,15,8
67492,Battles of Westeros,2010,2,2,120,12
35052,Axis & Allies Anniversary Edition,2008,2,6,360,12
551,Battle Cry,1999,2,2,45,10
97903,Terror in Meeple City,2013,2,4,45,8
18100,China,2005,3,5,45,12
6830,Zendo,2001,3,5,60,8
266830,Q.E.,2019,3,5,45,8
135382,Shadowrun: Crossfire,2014,1,4,60,13
163154,Falling Sky: The Gallic Revolt Against Caesar,2016,1,4,360,14
177524,ICECOOL,2016,2,4,30,6
122522,Smash Up,2012,2,4,45,12
127518,A Distant Plain,2013,1,4,300,12
242804,Lowlands,2018,2,4,100,12
217449,NMBR 9,2017,1,4,20,8
40793,Dice Town,2009,2,5,45,10
197070,Massive Darkness,2017,1,6,120,14
210296,DinoGenics,2019,1,5,120,14
159473,Quartermaster General,2014,2,6,90,12
35497,Fauna,2008,2,6,60,8
279537,The Search for Planet X,2020,1,4,60,13
275467,Letter Jam,2019,2,6,45,10
229892,Container: 10th Anniversary Jumbo Edition!,2018,3,5,90,13
175324,Fog of Love,2017,2,2,120,17
823,The Lord of the Rings,2000,2,5,90,12
218509,Empires of the Void II,2018,2,5,180,13
8045,Princes of the Renaissance,2003,3,6,180,12
142326,Eight-Minute Empire: Legends,2013,2,4,32,13
221,Ikusa,1986,2,5,360,12
91536,Quarriors!,2011,2,4,30,14
71671,Yggdrasil,2011,1,6,90,13
164949,Time of Crisis: The Roman Empire in Turmoil, 235-284 AD,2017,2,4,180
94246,1812: The Invasion of Canada,2012,2,5,90,10
164265,Witness,2014,4,4,15,13
21523,Runebound: Second Edition,2005,2,6,240,12
207336,Honshū,2016,2,5,30,8
153065,Linko!,2014,2,5,20,10
152162,Diamonds: Second Edition,2014,2,6,30,8
229265,Wendake,2017,1,4,120,14
23540,1889: History of Shikoku Railways,2004,2,6,210,14
227515,Riverboat,2017,2,4,90,10
1608,Ambush!,1983,1,1,240,12
5737,Domaine,2003,2,4,60,12
277085,Love Letter,2019,2,6,20,10
68264,No Retreat! The Russian Front,2011,2,2,360,14
182694,Watson & Holmes,2015,2,7,75,12
1634,Warhammer Quest,1995,1,4,120,12
134352,Two Rooms and a Boom,2013,6,30,20,8
294484,Unmatched: Cobble & Fog,2020,2,4,40,9
194880,Dream Home,2016,2,4,30,7
244654,Wildlands,2018,2,4,60,14
137649,Level 7 \91\Omega Protocol\93\,2013,2,6,90,14
156091,Sons of Anarchy: Men of Mayhem,2014,3,4,90,13
27364,Caylus Magna Carta,2007,2,4,75,10
184151,Legend of the Five Rings: The Card Game,2017,2,2,90,14
248065,Zombicide: Invader,2019,1,6,60,14
183571,Deep Space D-6,2015,1,1,30,10
216092,Unlock!: Escape Adventures - Squeek & Sausage,2017,1,6,75,10
284760,Disney Villainous: Evil Comes Prepared,2019,2,3,60,10
17329,Animal Upon Animal,2005,2,4,15,4
17396,Manoeuvre,2008,2,2,60,12
124,Primordial Soup,1997,3,4,90,12
176544,Automania,2015,2,4,90,12
254386,Raccoon Tycoon,2018,2,5,90,8
223750,Hardback,2018,1,5,90,10
121410,Steam Park,2013,2,4,60,10
187377,Vikings Gone Wild,2017,2,4,90,10
44163,Power Grid: Factory Manager,2009,2,5,60,12
217861,Paper Tales,2017,2,5,30,12
199966,Kingsburg (Second Edition),2017,2,5,120,10
104020,Vanuatu,2011,2,5,90,12
221318,Whistle Stop,2017,2,5,75,13
327,Loopin' Louie,1992,2,4,10,4
183880,Risk: Star Wars Edition,2015,2,4,45,10
833,For the People,1998,2,2,360,12
24068,Fangs,2005,4,8,60,10
16992,Tsuro,2004,2,8,20,8
95103,Fortune and Glory: The Cliffhanger Game,2011,1,8,240,12
34084,Witch's Brew,2008,3,5,45,9
37628,Haggis,2010,2,3,45,13
195314,Herbaceous,2017,1,4,20,8
175199,Mottainai,2015,2,5,30,13
247236,Duelosaur Island,2018,1,2,45,10
206480,Imperial Struggle,2020,2,2,240,12
145639,Coconuts,2013,2,4,20,6
228504,Cat Lady,2017,2,4,30,8
151007,Pathfinder Adventure Card Game: Skull & Shackles - Base Set,2014,1,4,90,13
50768,Ninjato,2011,2,4,60,12
283863,The Magnificent,2019,1,4,90,14
146312,Ghost Fightin' Treasure Hunters,2013,2,4,30,8
244114,Yellow & Yangtze,2018,2,4,90,14
121297,Fleet,2012,2,4,45,10
195162,Plague Inc.: The Board Game,2017,1,4,60,14
140933,Blueprints,2013,2,4,30,14
154246,La Isla,2014,2,4,60,10
681,Quarto,1991,2,2,20,8
8989,Hansa,2004,2,4,60,10
204836,Escape Room: The Game,2016,3,5,60,16
91080,Andean Abyss,2012,1,4,360,12
37836,Julius Caesar: Caesar, Pompey, and the Roman Civil War,2010,2,2
157001,Trains: Rising Sun,2014,2,4,45,12
42910,Peloponnes,2009,1,5,45,10
278,Catan Card Game,1996,2,2,120,10
30381,Hamburgum,2007,2,5,75,12
191300,Archaeology: The New Expedition,2016,2,5,20,10
91873,Strasbourg,2011,3,5,60,12
196526,Coffee Roaster,2015,1,1,30,12
181796,The Prodigals Club,2015,2,5,100,14
163642,Chimera Station,2017,2,4,90,13
257518,Claustrophobia 1643,2019,2,2,90,14
300322,Hallertau,2020,1,4,140,12
38823,Conflict of Heroes: Storms of Steel! - Kursk 1943,2009,1,4,120,12
145371,Three Kingdoms Redux,2014,3,3,165,14
147303,Carcassonne: South Seas,2013,2,5,35,8
13823,Fairy Tale,2004,2,5,30,10
234669,Legacy of Dragonholt,2017,1,6,999,14
141423,Dead Men Tell No Tales,2015,2,5,75,13
38159,Ultimate Werewolf: Ultimate Edition,2008,5,68,90,8
208024,The Reckoners,2018,1,6,100,13
230933,Merlin,2017,2,4,75,14
244049,Forum Trajanum,2018,2,4,120,12
23094,Planet Steam,2008,2,5,180,14
105,Colossal Arena,1997,2,5,60,8
137297,Rise of Augustus,2013,2,6,30,8
143884,Machi Koro,2012,2,4,30,10
19100,Hacienda,2005,2,5,90,10
123955,Thunderbolt Apache Leader,2012,1,1,90,12
527,GIPF,1996,2,2,60,9
152470,Fief: France 1429,2015,3,6,240,13
18258,Mission: Red Planet,2005,3,5,60,10
22141,Cleopatra and the Society of Architects,2006,3,5,60,10
4099,Keythedral,2002,2,5,90,8
174660,New York 1901,2015,2,4,60,8
230085,Agra,2017,2,4,120,12
164338,The Golden Ages,2014,2,4,90,12
35815,A Touch of Evil: The Supernatural Game,2008,2,8,120,12
242684,Reavers of Midgard,2019,2,4,120,14
39953,A Game of Thrones: The Card Game,2008,2,4,120,12
104347,Santiago de Cuba,2011,2,4,75,10
25643,Arkadia,2006,2,4,60,10
317985,Beyond the Sun,2020,2,4,120,14
176371,Explorers of the North Sea,2016,1,4,60,12
165872,Liberty or Death: The American Insurrection,2016,1,4,360,14
855,Java,2000,2,4,120,12
230,Merchant of Venus,1988,1,6,180,12
57390,Catacombs,2010,2,5,60,12
205597,Jump Drive,2017,2,4,30,13
2507,Liberté,1998,3,6,90,14
171879,Kraftwagen,2015,2,4,75,10
128721,Crisis,2016,1,5,120,14
173101,Council of 4,2015,2,4,75,10
126100,Mythos Tales,2016,1,10,120,13
132372,Guildhall,2012,2,4,45,10
60435,Rallyman,2009,1,4,45,9
16395,Blokus Duo,2005,2,2,15,5
177802,Smash Up: It's Your Fault!,2016,2,2,60,14
25821,The Werewolves of Miller's Hollow,2001,8,18,30,10
206931,Encore!,2016,1,6,20,8
173090,The Game,2015,1,5,20,8
154386,Medieval Academy,2014,2,5,30,8
354,Stick 'Em,1993,3,8,60,10
12995,Dungeon Twister,2004,2,2,60,11
157526,Viceroy,2014,1,4,60,13
1261,Medina,2001,3,4,60,10
102548,Dungeon Fighter,2011,1,6,60,14
279254,Ecos: First Continent,2019,2,6,75,14
42452,Rattus,2010,2,4,45,10
180899,Ponzi Scheme,2015,3,5,90,12
82168,Escape from the Aliens in Outer Space,2010,2,8,45,12
285984,Last Bastion,2019,1,4,45,14
11971,Cockroach Poker,2004,2,6,20,8
244536,Tiny Epic Zombies,2018,1,5,45,14
53093,Heroes of Normandie,2014,2,2,60,14
131014,Carcassonne: Winter Edition,2012,2,5,40,8
1115,Poker,1810,2,10,60,12
1159,Evo,2001,3,5,120,12
43443,Castle Panic,2009,1,6,60,10
134253,Hostage Negotiator,2015,1,1,20,13
10,Elfenland,1998,2,6,60,10
160610,Thunderbirds,2015,1,4,60,10
1540,BattleTech,1985,2,20,90,12
111124,Dark Moon,2011,3,7,75,12
119591,Rialto,2013,2,5,45,10
161882,Irish Gauge,2014,3,5,60,12
191876,Ulm,2016,2,4,75,10
206051,Insider,2016,4,8,15,9
202583,Rise of Tribes,2018,2,4,60,10
30618,Eat Poop You Cat,0,3,99,20,0
232918,Fallout,2017,1,4,180,14
12495,Fire & Axe: A Viking Saga,2004,2,5,90,12
143405,Sylvion,2015,1,2,30,10
226520,Exit: The Game - The Sinister Mansion,2018,1,4,90,12
233020,Fireball Island: The Curse of Vul-Kar,2018,2,4,60,7
264052,Circadians: First Light,2019,1,4,90,12
16986,Ubongo,2003,1,4,25,8
113873,The Hunters: German U-Boats at War, 1939-43,2013,1,2,120
218421,Street Masters,2018,1,4,120,14
172931,Outfoxed!,2014,2,4,15,5
61692,Axis & Allies Europe 1940,2010,2,6,360,12
41916,The Magic Labyrinth,2009,2,4,30,6
184424,Mega Civilization,2015,5,18,720,12
223855,Sentient,2017,2,4,60,12
251412,On Tour,2019,1,4,20,7
85256,Timeline: Inventions,2010,2,8,15,8
105037,Tournay,2011,2,4,60,12
103,Titan,1980,2,6,240,12
165986,Royals,2014,2,5,60,10
276894,Ticket to Ride: London,2019,2,4,15,8
9203,Wings of War: Famous Aces,2004,2,4,30,10
180040,Villages of Valeria,2017,1,5,60,14
283864,Trails of Tucana,2019,1,8,15,8
159109,XenoShyft: Onslaught,2015,1,4,60,13
15126,Advanced Squad Leader: Starter Kit #2,2005,2,2,180,12
218074,Detective: City of Angels,2019,1,5,150,14
228660,Betrayal at Baldur's Gate,2017,3,6,60,12
272739,Clinic: Deluxe Edition,2020,1,4,150,14
216091,Unlock!: Escape Adventures - The Formula,2017,1,6,75,10
274638,Unmatched: Robin Hood vs. Bigfoot,2019,2,2,20,9
270971,Era: Medieval Age,2019,1,4,60,8
9220,Saboteur,2004,3,10,30,8
219100,UBOOT: The Board Game,2019,1,4,120,12
272453,KeyForge: Age of Ascension,2019,2,2,45,14
267319,Roam,2019,2,4,45,8
2338,Starship Catan,2001,2,2,60,12
21441,Mykerinos,2006,2,4,60,10
826,Cartagena,2000,2,5,45,8
106,Mystery Rummy: Jack the Ripper,1998,2,4,45,10
300531,Paleo,2020,1,4,60,10
159503,The Captain Is Dead,2014,2,7,90,14
284818,Caylus 1303,2019,2,5,90,12
261114,Men at Work,2019,2,5,45,8
117985,Star Trek: Catan,2012,3,4,75,10
192074,Odin's Ravens (Second Edition),2016,2,2,30,10
163413,Murano,2014,2,4,75,10
205716,New Angeles,2016,4,6,240,14
150312,Welcome to the Dungeon,2013,2,4,30,10
215841,Exit: The Game - The Forgotten Island,2017,1,4,90,12
39684,Merkator,2010,1,4,90,12
149155,Dead Man's Draw,2015,2,4,15,13
179460,Stronghold: 2nd edition,2015,2,2,90,10
172385,Porta Nigra,2015,2,4,120,12
10640,Doom: The Boardgame,2004,2,4,180,12
72991,Asara,2010,2,4,45,9
134453,The Little Prince: Make Me a Planet,2013,2,5,25,8
1897,The Starfarers of Catan,1999,3,4,120,12
166226,The Staufer Dynasty,2014,2,5,90,13
183006,Qwinto,2015,2,6,15,8
33604,Say Anything,2008,3,8,30,13
83195,Ghost Blitz,2010,2,8,20,8
127024,Room 25,2013,1,6,30,13
256589,Rallyman: GT,2020,1,6,60,14
2842,TransAmerica,2001,2,6,30,13
226518,Exit: The Game - The Sunken Treasure,2017,1,4,90,10
303057,Pan Am,2020,2,4,60,12
241266,Little Town,2017,2,4,60,10
15,Cosmic Encounter,1977,2,6,90,12
63268,Spot it!,2009,2,8,15,7
238638,Castell,2018,2,4,90,12
7805,Fearsome Floors,2003,2,7,60,10
271869,Sushi Roll,2019,2,5,20,8
29934,Amyitis,2007,2,4,120,12
206803,Warsaw: City of Ruins,2016,2,4,60,10
142992,Gravwell: Escape from the 9th Dimension,2013,1,4,35,12
878,Wyatt Earp,2001,2,4,45,8
37919,Ascending Empires,2011,2,4,75,10
159504,Folklore: The Affliction,2017,1,5,120,14
318977,MicroMacro: Crime City,2020,1,4,45,10
75165,De Vulgari Eloquentia,2010,2,5,120,14
212516,Keyper,2017,2,4,120,14
175223,Valley of the Kings: Afterlife,2015,1,4,45,14
394,Kahuna,1998,2,2,40,10
239472,Abomination: The Heir of Frankenstein,2019,2,4,180,13
